Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-01-12 00:00:00-05:00,29.781282232218736,32.981804554582894,29.375173754312907,32.9431266784668,3673000,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,32.60470160506642,35.67952240283727,31.782813408528323,35.360435485839844,3988200,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,36.549757702355244,37.835769492034785,32.517682946523365,32.730403900146484,4072000,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,34.20012210472211,38.77367502484775,34.20012210472211,38.50293731689453,4250000,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,37.826099175721666,39.871146860559335,35.41845835992619,39.59557342529297,5602300,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,38.25444210402033,42.03221839859399,35.321758538633475,41.577762603759766,5492200,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,42.57369393363805,44.488204422780946,39.87597678761059,44.19812774658203,5935500,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,47.4083221076056,51.28569264930903,40.48610703058028,41.345703125,5944300,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,43.33757017421517,45.49381208202792,39.866309919918756,42.06122970581055,4300000,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,40.407786199723056,45.20373207589854,36.298356011005005,44.478538513183594,5457000,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,42.50794630663311,50.86991013929298,41.577762984462,50.71520233154297,4915700,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,50.56049326463275,53.62564278200948,44.97166601073188,45.1553840637207,4703000,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,44.95232805029572,45.02001247988387,37.50700759887695,37.50700759887695,6133600,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,36.97520681654812,39.59557219894447,35.13804817932219,35.77621841430664,6015200,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,35.90191409554385,39.94365951861733,35.90191409554385,39.363502502441406,4964500,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,41.529415589293066,42.83572882055846,39.09760061829887,42.573692321777344,4342200,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,42.863777818189,43.95350099694387,39.35383978894037,40.7945556640625,4370300,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,40.34010549257052,40.51415225879839,36.04695684365061,37.01388168334961,4523600,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,37.816427566347855,40.074195972571744,37.030318010095094,37.63270950317383,4239100,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,36.124309648421075,36.462731839241975,32.169587229780724,32.32429504394531,7458800,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,34.60623837922721,36.453064541088374,30.467799702600868,35.13804626464844,11295800,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,34.760947524345575,37.419990741682476,32.488672016415165,36.50141143798828,8678100,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,36.4433952414823,38.56579493233092,35.47647041873484,38.32889938354492,5454400,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,36.35637191635568,36.4143887336798,32.9527997809013,33.4846076965332,5774700,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,34.4321930940114,36.06629469597943,33.668321608427206,34.47087097167969,4557400,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,35.582829923847676,39.228136659787374,35.089699926217456,38.715667724609375,4394400,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,38.85104089340532,41.34570509641915,37.41225771524314,40.28208923339844,4475000,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,41.62610928842769,42.24494053140479,38.58029857280137,41.403717041015625,3306600,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,40.90091709479977,46.509080031528,40.55282358691228,46.4027214050293,3299400,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,52.213936453753945,52.213936453753945,39.61490815274101,39.82762908935547,3994700,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,39.58590113284789,42.52051783846457,38.754348879078954,38.85103988647461,4370000,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,39.885647406762985,40.569263938392126,36.77214841674332,38.735008239746094,3864800,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,38.95740044485316,40.61084094076688,36.73347417865909,39.75027847290039,4187400,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,39.2967844640238,41.02661411821085,38.2128634709061,39.363502502441406,3537000,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,38.89938443269423,43.975739655051065,38.580301165322155,42.95079803466797,4021500,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,44.56556496378381,47.379316033757796,42.06122954017273,46.973209381103516,2889800,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,46.92485951416681,47.73030805219923,44.29482655792918,47.272953033447266,2728400,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,47.74674285570985,50.23173904675404,41.62610771666576,46.102970123291016,3779200,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,43.04748855576208,43.9196550577819,38.6769884215086,39.382843017578125,3737900,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,41.094305475577556,42.34163939761181,39.8566428674648,40.059696197509766,3503800,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,39.324827358516785,44.74927573362647,38.589966179942245,44.61390686035156,3416000,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,44.217466911303255,51.40558712389715,43.5212799340186,50.454132080078125,2826400,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,49.37794664395821,51.21703789944337,47.708066479061834,48.05615997314453,2225500,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,45.998542045834085,47.814428789685195,40.92025440986846,41.045955657958984,3499800,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,41.75181164096733,42.602706466815526,36.05662536621094,36.05662536621094,4278200,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,36.897849584703025,36.91718852299286,32.3919802418809,32.97213363647461,5326200,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,33.455595739416246,37.05255708272567,33.43626048981861,36.511077880859375,5105600,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,36.04502489242446,36.57876930484497,32.16959060566599,32.556358337402344,3694200,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,33.51167958337185,34.934992962418136,31.541084955161033,34.71260070800781,6222500,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,34.23880589394642,35.935759894900976,32.53701992488913,32.68205642700195,4124800,0.0,0.0,0.0
2022-03-25 00:00:00-04:00,32.63370974310513,35.292752759209996,32.57569293124834,35.051021575927734,4661900,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,35.051020780992005,37.13957800964253,33.10653365234283,34.82862854003906,3512000,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,33.37824634560006,33.64898412392869,29.99400936238976,30.400117874145508,5555600,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,30.506470965177268,33.45559031285397,29.404177490641196,33.184852600097656,5463900,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,32.82709746180678,34.00674320113248,31.657119347460437,33.91972351074219,3648800,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,33.396614627379385,33.602567115943174,29.974666595458984,29.974666595458984,5625800,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,29.84896811037053,30.07136036223231,27.27211274337666,27.412317276000977,5089600,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,27.57669371044528,30.110035467338975,26.493737202617687,29.974666595458984,6818100,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,31.115639583759457,31.752843394688597,28.756342614153578,29.73293685913086,5079400,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,30.110037013647965,31.966534506482635,28.94005891685767,30.796554565429688,4779300,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,30.960933385764122,32.96246748144729,30.43879309423143,32.730403900146484,4940600,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,33.93905603877425,36.37570676446689,33.436258432614316,35.940589904785156,3785700,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,34.85763588994388,37.33103174733496,32.749739676740525,36.23067092895508,4492000,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,35.959926850630914,35.959926850630914,31.492735945136904,32.18892288208008,4516200,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,32.62210478642838,35.09936615323017,32.41131664604303,34.993003845214844,4162000,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,35.48614019927088,40.31109279073249,35.25601310467912,39.91465377807617,3846400,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,39.83729797731389,40.99760834335701,36.62904108774578,38.57062530517578,2747800,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,37.72940418023515,40.5044771794047,37.05448890486701,38.2225341796875,3067600,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,37.18792537204953,43.385912934057785,36.22100061236946,43.066829681396484,4371100,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,43.55029124446308,45.45513047711094,41.73247169757017,45.03935623168945,3290200,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,46.277020475799915,46.36404385338078,41.800157719851654,42.27395248413086,2664700,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,43.70499647851585,49.9513290553415,42.41898487759736,49.74827575683594,4323800,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,49.57423621970628,51.803964630060655,46.973209768360434,51.256683349609375,2530000,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,49.01341250511508,57.957466124272756,48.723335828144705,50.78288650512695,4651400,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,51.527419670897615,55.791557576363246,47.243942828237515,55.55949401855469,3187300,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,55.926931547932746,56.197669316292526,48.4235965929614,48.67499542236328,3501700,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,48.79102207292397,50.550824825481065,46.1319790064363,48.53962326049805,3325200,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,48.15285166861327,54.911657273896985,44.58490067962863,45.397117614746094,3642800,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,46.982872816163216,55.704534330425915,46.407551421020806,53.62564468383789,3476900,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,55.4628058873592,62.56003022087652,54.88458528290565,61.593109130859375,4071100,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,65.63485014236556,77.470014532345,62.859780798702076,76.66746520996094,4475100,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,66.35037811312758,73.94556779162374,59.43009632405264,65.05469512939453,4761300,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,67.40432801172162,79.48121689325863,63.7396820752704,78.65933227539062,4946600,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,81.72447535151481,82.45934021564588,66.34070665463132,70.78855895996094,4215600,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,66.12798235731658,67.08040381607643,55.84957134161216,58.30556106567383,4687200,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,59.45620865247213,61.76715837618925,53.72234418947565,58.78902816772461,3903200,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,54.66992854881211,56.97604255157027,50.879581451416016,50.879581451416016,4285900,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,55.38545065165168,60.162061462901136,53.412926888289206,58.41192626953125,4676200,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,59.49487864563476,59.94933445814554,53.093837837890796,54.96000289916992,4009900,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,52.407322062165136,60.60684347990045,51.32436737754637,52.50401306152344,4332800,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,50.705536331240886,54.191299871476176,49.83530620466893,53.02615737915039,3427000,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,55.14371598162686,60.32546671315972,54.63124705682013,59.2628173828125,3450600,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,59.75594871088235,62.767920924971776,56.48774202864181,58.595638275146484,2463700,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,58.054162405288416,58.98240927252806,54.060762187328564,56.37171173095703,1980200,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,57.28062281474351,59.87197770614177,50.01901600321465,50.086700439453125,2779100,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,50.84090534019963,57.04856049092324,49.38084689595951,54.72793960571289,3004700,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,53.732006880738496,60.70353328967396,51.66278855140897,57.75441360473633,3143700,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,58.67299464872463,60.80022985541474,53.93506185602962,54.82463455200195,2345000,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,53.82869754100993,54.01241559897487,48.16252176447606,48.78135299682617,3854000,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,46.66378854572684,53.95440231683765,45.70653507323656,52.97780990600586,3130600,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,54.09944175854642,54.614813577038106,45.0296863597988,45.22307205200195,3826300,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,46.22867337348834,46.22867337348834,41.29735496224192,43.956398010253906,4366300,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,44.74927811278867,49.313164303132154,44.25614809270851,49.0134162902832,3630600,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,52.02054990463738,57.08143507914642,51.39205104121858,56.081634521484375,2639500,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,61.53509165723105,67.16259351299503,59.94933562756907,65.3641128540039,3499400,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,64.06843514349053,69.12544738719149,62.77275215975748,65.05469512939453,2345000,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,62.48267989404157,64.86807864493876,56.11064196635637,58.334571838378906,4095300,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,63.66232396204834,67.49135258192108,62.076567913315465,62.70507049560547,3284700,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,61.30303002229832,61.48674439512183,48.249546025721166,51.88518142700195,5373200,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,49.23774309394719,49.31316236889117,42.46443417108008,46.344703674316406,6402700,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,48.97474145160846,49.15168738751496,40.46580045951388,43.12484359741211,7205100,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,42.18692492705282,42.68005489213933,34.90597956018472,35.099365234375,9724900,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,33.55228505660184,37.69072125047793,33.068822746531275,33.77467727661133,9959900,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,34.113101699957426,36.28868224079195,33.0978315186063,34.1807861328125,8662200,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,34.04541813879683,38.72533388066807,33.5716270966804,37.777748107910156,10138600,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,38.02915030182355,39.85663739851987,35.893210300585054,36.830162048339844,6319900,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,38.65765268578639,40.03068780647944,36.05662632692662,37.65205001831055,7496100,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,37.64238334425771,38.23607364626045,33.842368526101936,34.14211654663086,6684500,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,35.62150714810633,35.90191620463803,28.118171033081826,28.156848907470703,8852200,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,28.31155625393468,28.9207180115063,25.874905535123133,28.127840042114258,11752000,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,27.98280143122988,28.27287810452871,24.700091620746843,25.623504638671875,11513500,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,26.397045037764332,26.793484039232204,24.482534468100567,24.69525909423828,10342200,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,25.343096729760425,28.108502095922873,24.81128885669654,27.857101440429688,8439800,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,27.84743253530717,30.67085292703586,26.09633283085442,26.706462860107422,12586200,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,28.591963915672167,28.862703503482614,24.608235068570554,25.37210464477539,10824100,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,26.029614773705337,27.741072052096744,25.69119073676302,27.131908416748047,8603800,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,26.068288474675235,28.717663719517304,25.749203404203374,26.087627410888672,7464500,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,25.294751687651654,28.98840399235694,23.97973341798218,28.524280548095703,8955100,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,27.151246720007055,28.228401193955285,24.608235456424367,24.762943267822266,10318800,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,24.550218861630164,25.033681237600902,21.968529700175907,23.67998695373535,15953600,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,23.71866260678312,24.617900992655645,23.111433668637343,23.912046432495117,9046900,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,23.496270392280813,27.015877692187942,23.302886551266457,26.909515380859375,10047400,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,26.68712537160054,28.18585810325267,26.35063594772422,26.67745590209961,8178500,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,26.73546823386768,27.91511757677505,24.59856548034294,26.29068374633789,10486300,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,25.702795286222386,26.832162724407805,23.97973387726119,24.279481887817383,6808800,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,24.115102601172023,26.832160499302482,23.786348054720648,25.033679962158203,8536600,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,25.468797362573547,27.315623436775603,25.34309611574118,26.29068374633789,7910500,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,26.996537352573146,28.35990101459919,25.623504222359248,27.953792572021484,7214400,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,28.533950590785096,28.620973968866693,25.362436636038158,26.358369827270508,9895900,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,24.550220183470465,24.608236999579788,21.96853088301212,23.341564178466797,13525700,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,21.775145946679224,22.115502767331854,19.33849511905524,19.454526901245117,16553100,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,20.37310351811484,21.13697493076596,17.085559844970703,17.085559844970703,20346200,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,16.49573576572736,17.307952705588505,15.557819419482692,16.19598960876465,17009600,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,17.114567821699286,18.680984793210072,16.5344126364402,17.859098434448242,19976200,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,16.544083719882767,17.461694768675216,16.012273979698907,16.108966827392578,11486700,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,15.88657294693157,17.91711516416411,15.3354252467506,17.59803009033203,17974700,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,17.124237170855817,17.24026895730216,15.664182358758195,15.838227272033691,15827700,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,16.254003199984375,16.437719403832457,15.175882413338622,15.306417465209961,12531600,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,15.470794128893017,16.81481877867664,15.393440232019048,16.524742126464844,18435800,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,17.33696107771951,18.274877422103902,16.689121420883357,18.01380729675293,17778400,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,18.05248484002614,19.372336879343393,18.0041393410781,18.410247802734375,15308100,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,19.164447590577996,19.79294828760233,18.63167149624787,19.444856643676758,12706400,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,20.20872563748701,20.827558692736567,19.096762613646185,20.334426879882812,13061300,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,20.121704846786617,20.693157027795035,18.49727086548917,19.06775665283203,10314300,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,19.0484196646401,19.609235985672754,17.3756383267772,17.839763641357422,13377400,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,17.317622140079603,18.56495595391474,17.017875983711413,18.01380729675293,11567200,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,18.042814739855302,20.817889438084684,18.00413871090311,20.643842697143555,13515700,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,21.519878089638173,21.75580723085782,20.04434995274064,21.417383193969727,13382900,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,20.924248514585752,22.94512114960026,20.49396734702385,22.06521987915039,11741200,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,21.282014698044726,22.03138103611942,20.682520521027374,21.610769271850586,9605200,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,22.056520382334615,22.867769049399755,20.092696161240298,20.19905662536621,11522600,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,19.415848626297084,21.82349099777284,19.406179157624983,21.4560604095459,12432700,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,21.282013776455038,23.475965143883165,21.272344307730922,23.32222557067871,11908500,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,23.447923264235662,23.544616100157167,20.30541808449274,20.353763580322266,11582600,0.0,0.0,0.0
